Date,Open,High,Low,Close,Adj Close,Volume
2019-08-16,51.070000,51.790001,50.959999,51.625000,50.210239,110481600
2019-08-19,52.654999,53.182499,52.507500,52.587502,51.146370,97654400
2019-08-20,52.720001,53.337502,52.580002,52.590000,51.148800,107537200
2019-08-21,53.247501,53.412498,52.900002,53.160000,51.703182,86141600
2019-08-22,53.297501,53.610001,52.687500,53.115002,51.659420,89014800
2019-08-23,52.357498,53.012501,50.250000,50.660000,49.271698,187272000
2019-08-26,51.465000,51.797501,51.264999,51.622501,50.207813,104174400
2019-08-27,51.965000,52.137501,50.882500,51.040001,49.641277,103493200
2019-08-28,51.025002,51.430000,50.830002,51.382500,49.974396,63755200
2019-08-29,52.125000,52.330002,51.665001,52.252499,50.820549,83962000
2019-08-30,52.540001,52.612499,51.799999,52.185001,50.754894,84573600
2019-09-03,51.607498,51.744999,51.055000,51.424999,50.015732,80092000
2019-09-04,52.097500,52.369999,51.830002,52.297501,50.864311,76752400
2019-09-05,53.000000,53.492500,52.877499,53.320000,51.858799,95654800
2019-09-06,53.512501,53.605000,53.127499,53.314999,51.853928,77449200
2019-09-09,53.709999,54.110001,52.767502,53.542500,52.075199,109237600
2019-09-10,53.465000,54.195000,52.927502,54.174999,52.690361,127111600
2019-09-11,54.517502,55.927502,54.432499,55.897499,54.365665,177158400
2019-09-12,56.200001,56.605000,55.715000,55.772499,54.244087,128906800
2019-09-13,55.000000,55.197498,54.255001,54.687500,53.188820,159053200
2019-09-16,54.432499,55.032501,54.389999,54.974998,53.468437,84632400
2019-09-17,54.990002,55.205002,54.779999,55.174999,53.662960,73274800
2019-09-18,55.264999,55.712502,54.860001,55.692501,54.166275,101360000
2019-09-19,55.502499,55.939999,55.092499,55.240002,53.726173,88242400
2019-09-20,55.345001,55.639999,54.367500,54.432499,52.940807,221652400
2019-09-23,54.737499,54.959999,54.412498,54.680000,53.181522,76662000
2019-09-24,55.257500,55.622501,54.297501,54.419998,52.928646,124763200
2019-09-25,54.637501,55.375000,54.285000,55.257500,53.743206,87613600
2019-09-26,55.000000,55.235001,54.707500,54.972500,53.466007,75334000
2019-09-27,55.134998,55.240002,54.320000,54.705002,53.205837,101408000
2019-09-30,55.224998,56.145000,55.197498,55.992500,54.458050,103909600
2019-10-01,56.267502,57.055000,56.049999,56.147499,54.608807,139223200
2019-10-02,55.764999,55.895000,54.482498,54.740002,53.239887,138449200
2019-10-03,54.607498,55.240002,53.782501,55.205002,53.692127,114426000
2019-10-04,56.410000,56.872501,55.972500,56.752499,55.197227,138478800
2019-10-07,56.567501,57.482498,56.459999,56.764999,55.209381,122306000
2019-10-08,56.455002,57.014999,56.082500,56.099998,54.562607,111820000
2019-10-09,56.757500,56.947498,56.410000,56.757500,55.202091,74770400
2019-10-10,56.982498,57.610001,56.825001,57.522499,55.946129,113013600
2019-10-11,58.237499,59.410000,58.077499,59.052502,57.434193,166795600
2019-10-14,58.724998,59.532501,58.667500,58.967499,57.351521,96427600
2019-10-15,59.097500,59.412498,58.720001,58.830002,57.217793,87360000
2019-10-16,58.342499,58.810001,58.299999,58.592499,56.986805,73903200
2019-10-17,58.772499,59.037498,58.380001,58.820000,57.208061,67585200
2019-10-18,58.647499,59.395000,58.572498,59.102501,57.482838,97433600
2019-10-21,59.380001,60.247501,59.330002,60.127499,58.479744,87247200
2019-10-22,60.290001,60.549999,59.904999,59.990002,58.346008,82293600
2019-10-23,60.525002,60.810001,60.305000,60.794998,59.128952,75828800
2019-10-24,61.127499,61.200001,60.452499,60.895000,59.226204,69275200
2019-10-25,60.790001,61.682499,60.720001,61.645000,59.955658,73477200
2019-10-28,61.855000,62.312500,61.680000,62.262501,60.556236,96572800
2019-10-29,62.242500,62.437500,60.642502,60.822498,59.155697,142839600
2019-10-30,61.189999,61.325001,60.302502,60.814999,59.148403,124522000
2019-10-31,61.810001,62.292500,59.314999,62.189999,60.485710,139162000
2019-11-01,62.384998,63.982498,62.290001,63.955002,62.202343,151125200
2019-11-04,64.332497,64.462502,63.845001,64.375000,62.610828,103272000
2019-11-05,64.262497,64.547501,64.080002,64.282501,62.520866,79897600
2019-11-06,64.192497,64.372498,63.842499,64.309998,62.547619,75864400
2019-11-07,64.684998,65.087502,64.527496,64.857498,63.269508,94940400
2019-11-08,64.672501,65.110001,64.212502,65.035004,63.442638,69986400
2019-11-11,64.574997,65.617500,64.570000,65.550003,63.945049,81821200
2019-11-12,65.387497,65.697502,65.230003,65.489998,63.886501,87388800
2019-11-13,65.282501,66.195000,65.267502,66.117500,64.498650,102734400
2019-11-14,65.937500,66.220001,65.525002,65.660004,64.052361,89182800
2019-11-15,65.919998,66.445000,65.752502,66.440002,64.813240,100206400
2019-11-18,66.449997,66.857498,66.057503,66.775002,65.140060,86703200
2019-11-19,66.974998,67.000000,66.347504,66.572502,64.942505,76167200
2019-11-20,66.385002,66.519997,65.099998,65.797501,64.186478,106234400
2019-11-21,65.922501,66.002502,65.294998,65.502502,63.898712,121395200
2019-11-22,65.647499,65.794998,65.209999,65.445000,63.842613,65325200
2019-11-25,65.677498,66.610001,65.629997,66.592499,64.962029,84020400
2019-11-26,66.735001,66.790001,65.625000,66.072502,64.454750,105207600
2019-11-27,66.394997,66.995003,66.327499,66.959999,65.320518,65235600
2019-11-29,66.650002,67.000000,66.474998,66.812500,65.176628,46617600
2019-12-02,66.817497,67.062500,65.862503,66.040001,64.423035,94487200
2019-12-03,64.577499,64.882500,64.072502,64.862503,63.274387,114430400
2019-12-04,65.267502,65.827499,65.169998,65.434998,63.832867,67181600
2019-12-05,65.947502,66.472504,65.682503,66.394997,64.769341,74424400
2019-12-06,66.870003,67.750000,66.824997,67.677498,66.020462,106075600
2019-12-09,67.500000,67.699997,66.227501,66.730003,65.096161,128042400
2019-12-10,67.150002,67.517502,66.464996,67.120003,65.476624,90420400
2019-12-11,67.202499,67.775002,67.125000,67.692497,66.035080,78756800
2019-12-12,66.945000,68.139999,66.830002,67.864998,66.203362,137310400
2019-12-13,67.864998,68.824997,67.732498,68.787498,67.103264,133587600
2019-12-16,69.250000,70.197502,69.245003,69.964996,68.251930,128186000
2019-12-17,69.892502,70.442497,69.699997,70.102501,68.386078,114158400
2019-12-18,69.949997,70.474998,69.779999,69.934998,68.222672,116028400
2019-12-19,69.875000,70.294998,69.737503,70.004997,68.290955,98369200
2019-12-20,70.557503,70.662498,69.639999,69.860001,68.149513,275978000
2019-12-23,70.132500,71.062500,70.092499,71.000000,69.261612,98572000
2019-12-24,71.172501,71.222504,70.730003,71.067497,69.327454,48478800
2019-12-26,71.205002,72.495003,71.175003,72.477501,70.702927,93121200
2019-12-27,72.779999,73.492500,72.029999,72.449997,70.676102,146266000
2019-12-30,72.364998,73.172501,71.305000,72.879997,71.095566,144114400
