"N","P","G","Iteration","Method","MAE","RMSE","MAPE"
1000,0.25,10,2,"NNI",0.0569232798099753,0.192271917071939,33.3764192552235
1000,0.25,10,3,"NN",0.0411730602739045,0.249274607710886,73.9121097935291
1000,0.25,10,3,"EWMA",0.0262273152236783,0.224560472495659,67.0180727351458
1000,0.25,10,3,"LI",0.0179321292724151,0.238808976578993,69.750033215519
1000,0.25,10,3,"KAF",0.482555392063854,0.51428297783126,102.487108822619
1000,0.25,10,3,"RMEA",0.00228957747259177,0.183228175946065,55.3869950386518
1000,0.25,10,3,"NNI",0.0638488322198881,0.222915284833807,68.9865477569162
1000,0.25,10,4,"NN",0.0505582126324991,0.202570988214001,39.3048869755642
1000,0.25,10,4,"EWMA",0.0167210138560541,0.185646077367241,38.2305902295535
1000,0.25,10,4,"LI",0.0317164077413499,0.177373494407739,36.4649744669399
1000,0.25,10,4,"KAF",0.450460710543661,0.48036666939674,92.7370777316512
1000,0.25,10,4,"RMEA",0.00486016850106963,0.161803208073565,35.4930946181008
1000,0.25,10,4,"NNI",0.160889733661422,0.232351005159637,57.6938500655518
1000,0.25,10,5,"NN",0.0589172694087746,0.224780834694124,51.5864611673488
1000,0.25,10,5,"EWMA",0.0125448592178596,0.18587025346963,44.0621873727583
1000,0.25,10,5,"LI",0.0282875660101012,0.188687047395785,44.2857444743731
1000,0.25,10,5,"KAF",0.549617462302865,0.575978942835808,113.323128513768
1000,0.25,10,5,"RMEA",0.00196857929297429,0.146695455726412,35.4772451711409
1000,0.25,10,5,"NNI",0.0469389772462051,0.181477748162718,44.0927763527525
1000,0.25,10,6,"NN",0.0547104062885503,0.21789334890037,61.5002109385344
1000,0.25,10,6,"EWMA",0.0583098702249766,0.20042820367274,62.2615161058537
1000,0.25,10,6,"LI",0.0688464631632012,0.207143845365052,63.3318211998411
1000,0.25,10,6,"KAF",0.422737305320759,0.452192948828785,95.4669170306409
1000,0.25,10,6,"RMEA",0.00871577244218324,0.160386750361739,50.8057778975525
1000,0.25,10,6,"NNI",0.215514940513666,0.281182943440184,91.5898142511094
1000,0.25,10,7,"NN",0.0507629085806093,0.245719891246637,57.3938151918024
1000,0.25,10,7,"EWMA",0.0198840513032946,0.207392877845828,55.0221843595351
1000,0.25,10,7,"LI",0.001930466275039,0.234593160991672,57.8747529258478
1000,0.25,10,7,"KAF",0.498192655274542,0.527138640559219,98.2246486500869
1000,0.25,10,7,"RMEA",0.0107371270779245,0.171149256133864,49.8643019339049
1000,0.25,10,7,"NNI",0.0206084060879291,0.211233520651681,52.4084794299387
1000,0.25,10,8,"NN",0.0367863788485591,0.224760316209984,53.1464997779673
1000,0.25,10,8,"EWMA",0.0107697582631941,0.180764164495246,41.945628396818
1000,0.25,10,8,"LI",0.0137002118695665,0.200193164030212,46.8007792330056
1000,0.25,10,8,"KAF",0.533854705886604,0.57541350818879,121.521182731681
1000,0.25,10,8,"RMEA",0.0015763132781927,0.150609446864557,36.3611253636938
1000,0.25,10,8,"NNI",0.0489843962959434,0.189202582998377,46.3688248401438
1000,0.25,10,9,"NN",0.0311953222547548,0.198184981176541,29.4699089685235
1000,0.25,10,9,"EWMA",0.00834718491256061,0.159457089616107,24.6296704471054
1000,0.25,10,9,"LI",0.00491218431849977,0.182946685156094,27.3747912054545
1000,0.25,10,9,"KAF",0.506307518062057,0.529913788575938,88.1835784411221
1000,0.25,10,9,"RMEA",0.0100205225947831,0.143230695684171,22.8431739416982
1000,0.25,10,9,"NNI",0.0276072001742187,0.171798685825396,25.240945518201
1000,0.25,10,10,"NN",0.100108919575981,0.207317588995653,43.2102287141693
1000,0.25,10,10,"EWMA",0.0404662643965951,0.167572081402857,33.1531071961022
1000,0.25,10,10,"LI",0.0549277425642698,0.176691095081851,36.2994579341843
1000,0.25,10,10,"KAF",0.398035030657878,0.430457623867503,79.0219875237723
1000,0.25,10,10,"RMEA",0.0497230664118276,0.149496848468798,32.1237091889971
1000,0.25,10,10,"NNI",0.0652809526333746,0.170390825104989,35.5795435726398
1000,0.25,25,1,"NN",0.0591531992909506,0.25177571180954,40.9571064931921
1000,0.25,25,1,"EWMA",0.00665289140895246,0.208146265409115,36.1408355968199
1000,0.25,25,1,"LI",0.0259563164586184,0.220351154224164,37.2860245730592
1000,0.25,25,1,"KAF",0.559364260706241,0.582668401479417,101.158220099732
1000,0.25,25,1,"RMEA",0.00503993443370637,0.159351371261136,29.2063643805563
1000,0.25,25,1,"NNI",0.0194424893061956,0.196705108512051,33.5935907357444
1000,0.25,25,2,"NN",0.018740987796156,0.17794814474589,38.1900490549426
1000,0.25,25,2,"EWMA",0.0252239787423411,0.174511227312931,34.7226246665354
1000,0.25,25,2,"LI",0.0042997948921035,0.178241840082234,36.50974198236
1000,0.25,25,2,"KAF",0.476484431197464,0.498574690754575,99.1938145940418
1000,0.25,25,2,"RMEA",0.00328428061568411,0.145773286870466,31.9936508223904
1000,0.25,25,2,"NNI",0.00961489049878778,0.16699481374553,34.8662732838551
1000,0.25,25,3,"NN",0.0443877429895401,0.21332647039018,41.1574376643602
1000,0.25,25,3,"EWMA",0.028840770516171,0.193107558912019,36.6925067654974
1000,0.25,25,3,"LI",0.0464401960716248,0.197257783922541,36.3765506771558
1000,0.25,25,3,"KAF",0.546491498235751,0.576469186580686,103.063466401057
1000,0.25,25,3,"RMEA",0.00246921824273237,0.169067037344011,37.1970650533899
1000,0.25,25,3,"NNI",0.0142304397328522,0.18487229337562,36.6172458681175
1000,0.25,25,4,"NN",0.0020285902840821,0.242036621463986,53.6680078264739
1000,0.25,25,4,"EWMA",0.0233607055242809,0.235707041940958,53.8349644898028
1000,0.25,25,4,"LI",0.0340868193335254,0.243403716882824,57.3605904257951
1000,0.25,25,4,"KAF",0.488805128317533,0.523010285145217,102.122074193185
1000,0.25,25,4,"RMEA",0.00157346020979678,0.187095791646761,45.0669703366824
1000,0.25,25,4,"NNI",0.0801202563903362,0.235097707555038,59.0509139145726
1000,0.25,25,5,"NN",0.0666068192798105,0.239261604531151,182.763408104009
1000,0.25,25,5,"EWMA",0.0427679177548803,0.213321153038138,201.042931942566
1000,0.25,25,5,"LI",0.0371166189441251,0.21572617445707,241.241254113791
1000,0.25,25,5,"KAF",0.508561621124648,0.539392042433619,100
1000,0.25,25,5,"RMEA",0.0302728594884914,0.182278081461788,278.099870571802
1000,0.25,25,5,"NNI",0.00427089809884969,0.193063199044423,250.827677321881
1000,0.25,25,6,"NN",0.0148332596189113,0.194035941619482,34.7014064017349
1000,0.25,25,6,"EWMA",0.0131768440524694,0.185722533003178,33.232443384377
1000,0.25,25,6,"LI",0.00711335205409704,0.182881019577197,33.2878188739632
1000,0.25,25,6,"KAF",0.590398258762794,0.6285048654774,112.711624629909
1000,0.25,25,6,"RMEA",0.00945297366258915,0.160889664109426,30.0278730650835
1000,0.25,25,6,"NNI",0.058841576877203,0.178064879912215,28.4652442848065
1000,0.25,25,7,"NN",0.107857266017996,0.351598401709579,81.8705220721004
1000,0.25,25,7,"EWMA",0.0249148301758554,0.228779439515132,60.4190236330411
1000,0.25,25,7,"LI",0.0619994631126887,0.260467808139551,62.7183153065733
1000,0.25,25,7,"KAF",0.505892136547978,0.531652257893144,100.811708687161
1000,0.25,25,7,"RMEA",0.00595742419308959,0.161881899478858,44.5795328904402
1000,0.25,25,7,"NNI",0.0159387209330706,0.166755632686207,44.6967818926727
1000,0.25,25,8,"NN",0.0890953680589383,0.19890501488743,50.8648212853749
1000,0.25,25,8,"EWMA",0.0452430886225753,0.184771251687978,46.2843285370951
1000,0.25,25,8,"LI",0.0673166424090107,0.184990416600991,47.4946035590412
1000,0.25,25,8,"KAF",0.433065083907755,0.457629751866989,98.0795443821343
1000,0.25,25,8,"RMEA",0.0138628700739744,0.149882920851074,37.8742228490034
1000,0.25,25,8,"NNI",0.10078296360566,0.187312859523358,49.8315393687608
1000,0.25,25,9,"NN",0.0398321314402507,0.231404642393552,63.8943286577186
1000,0.25,25,9,"EWMA",0.00164892919411655,0.20035862500042,54.0646881567177
1000,0.25,25,9,"LI",0.0202342432481957,0.215545690308426,54.7021741782852
1000,0.25,25,9,"KAF",0.45779666188777,0.48614704013754,106.81148127672
1000,0.25,25,9,"RMEA",0.00627407754712202,0.1594501375526,45.9857650004886
1000,0.25,25,9,"NNI",0.0476582883139852,0.197077235195984,55.9331696242476
1000,0.25,25,10,"NN",0.103938780954587,0.242171497319465,48.7624642370982
1000,0.25,25,10,"EWMA",0.0284589355677286,0.177192011256688,35.8078165072355
1000,0.25,25,10,"LI",0.0581519711029044,0.197642364435065,39.9378041859458
1000,0.25,25,10,"KAF",0.545922246942147,0.57207136839723,102.182211972938
1000,0.25,25,10,"RMEA",0.003186474425746,0.154323437048721,29.9697850359295
1000,0.25,25,10,"NNI",0.0384574330808561,0.184006890343424,36.5587487249515
1000,0.25,50,1,"NN",0.00862383506038414,0.19688966544171,42.8706903534171
1000,0.25,50,1,"EWMA",0.0790733355196847,0.23592298067778,48.4584558581977
1000,0.25,50,1,"LI",0.114284469032141,0.222774851831237,41.248607570861
1000,0.25,50,1,"KAF",0.515873751331931,0.538902848585773,99.5480070654226
1000,0.25,50,1,"RMEA",0.00683302794448202,0.156280264066033,35.0722795734772
1000,0.25,50,1,"NNI",0.0793744727363054,0.194916209747705,37.7513279479248
1000,0.25,50,2,"NN",0.0764396920879318,0.163702692819118,23.0863131142303
1000,0.25,50,2,"EWMA",0.00822347126464264,0.146642502234869,22.7278244741304
1000,0.25,50,2,"LI",0.0397168633372015,0.15177314474286,22.5464279551126
1000,0.25,50,2,"KAF",0.579479465112087,0.596792528887458,100.981216806177
1000,0.25,50,2,"RMEA",0.00157155994921385,0.134136320691734,21.1454304484182
1000,0.25,50,2,"NNI",0.0573836778638197,0.152292061848763,21.8710898130964
1000,0.25,50,3,"NN",0.0590476843248099,0.25127293940596,44.1470573775495
1000,0.25,50,3,"EWMA",0.0407895218641465,0.233019283209705,39.8758477690894
1000,0.25,50,3,"LI",0.0210983231626163,0.248201697928609,42.7929335736434
1000,0.25,50,3,"KAF",0.599638442544385,0.629007594226493,109.147107666763
1000,0.25,50,3,"RMEA",0.000830915100670671,0.145806886946811,25.3808976569514
1000,0.25,50,3,"NNI",0.0716395661645286,0.234470843694862,38.8280380177082
1000,0.25,50,4,"NN",0.0794162855670107,0.281285124828582,52.2808543260057
1000,0.25,50,4,"EWMA",0.0116693062438291,0.222257978404554,40.9563606934463
1000,0.25,50,4,"LI",0.0235515901331641,0.246020712316004,44.5735150018958
1000,0.25,50,4,"KAF",0.578302659689296,0.605176168501408,102.136409373851
1000,0.25,50,4,"RMEA",0.0101982717203963,0.167680232498796,32.2652864960786
1000,0.25,50,4,"NNI",0.0346802727377434,0.241457720912317,43.9625206637194
1000,0.25,50,5,"NN",0.0565742059342891,0.21020893478598,37.0018246262405
1000,0.25,50,5,"EWMA",0.0263973147519205,0.163737487831802,30.0820992938973
1000,0.25,50,5,"LI",0.0369613948801936,0.162471776764007,29.5033499094563
1000,0.25,50,5,"KAF",0.48019160373366,0.499491484320171,100.5937743328
1000,0.25,50,5,"RMEA",0.0112021621493352,0.134325050626454,25.8547403324388
1000,0.25,50,5,"NNI",0.0266176304432724,0.158367957913602,29.2564120812702
1000,0.25,50,6,"NN",0.0882792654421839,0.25270433934628,53.0147065410617
1000,0.25,50,6,"EWMA",0.0118167774461869,0.186748671191685,44.5737406871584
1000,0.25,50,6,"LI",0.0134958637605775,0.220815971593051,50.9044620202633
1000,0.25,50,6,"KAF",0.559555660262423,0.590710452196135,107.019794060765
1000,0.25,50,6,"RMEA",0.00672694228368813,0.160908719052661,39.2543746798289
1000,0.25,50,6,"NNI",0.0214025229699994,0.200475563650355,46.0053650000664
1000,0.25,50,7,"NN",0.225573793289237,0.322015712132358,51.6219732828057
1000,0.25,50,7,"EWMA",0.139366533475328,0.220262554950012,32.5604245836361
1000,0.25,50,7,"LI",0.214319986612405,0.304463004315807,47.9214978052557
1000,0.25,50,7,"KAF",0.32460653287272,0.366262870765702,58.9544593537411
1000,0.25,50,7,"RMEA",0.0104291669617095,0.158589127181516,28.7146201016043
1000,0.25,50,7,"NNI",0.239487736662083,0.329709256230678,52.7771861954561
1000,0.25,50,8,"NN",0.0064483525071126,0.197527763797341,43.86343116383
1000,0.25,50,8,"EWMA",0.0507641215478743,0.186454588764306,36.273613730151
1000,0.25,50,8,"LI",0.0648902443186784,0.199966245150259,38.1833451035207
1000,0.25,50,8,"KAF",0.492342610495596,0.520613362634507,99.1428748107583
1000,0.25,50,8,"RMEA",0.0163975364897879,0.170314694973414,39.2120840279606
1000,0.25,50,8,"NNI",0.0118939877508915,0.186157346383741,40.773637206168
1000,0.25,50,9,"NN",0.0998168597120559,0.211613996716477,33.6071978352072
1000,0.25,50,9,"EWMA",0.02798677456252,0.204101807835817,36.0702247954876
1000,0.25,50,9,"LI",0.0341846701943409,0.1782756842222,31.2815712725925
1000,0.25,50,9,"KAF",0.519471548218353,0.546895595782282,93.6134812499765
1000,0.25,50,9,"RMEA",0.00297547725349626,0.160811966951376,31.3915101366453
1000,0.25,50,9,"NNI",0.0614486348127172,0.175764850966396,29.0431973192422
1000,0.25,50,10,"NN",0.0192692874514212,0.171037999914283,36.2212219532104
1000,0.25,50,10,"EWMA",0.0021126583928756,0.200457061440456,40.331801078499
1000,0.25,50,10,"LI",0.0240799745966303,0.201521525264072,42.4000832162112
1000,0.25,50,10,"KAF",0.513280686610882,0.538074316491695,99.8155472531113
1000,0.25,50,10,"RMEA",0.0201907793017435,0.163532090055504,32.9664561141525
1000,0.25,50,10,"NNI",0.0597591158041629,0.205150358433283,44.944963190744
1000,0.3,5,1,"NN",0.000684154526602537,0.252438221864949,64.7942200338408
1000,0.3,5,1,"EWMA",0.00993126076603336,0.208657231969286,59.6769033695588
1000,0.3,5,1,"LI",0.0187379756179248,0.224213786015973,63.644288422184
1000,0.3,5,1,"KAF",0.284051666612749,0.345889491544126,64.479166266332
1000,0.3,5,1,"RMEA",0.0081245273581293,0.166982381437013,53.4436118363322
1000,0.3,5,1,"NNI",0.0465235909287096,0.209115625853128,62.8695850549629
1000,0.3,5,2,"NN",0.0136726424893442,0.233097525502603,47.8773279120484
1000,0.3,5,2,"EWMA",0.00773520440654055,0.200073893037664,43.8901528713255
1000,0.3,5,2,"LI",0.0100719415425042,0.215470689920125,47.3023216402241
1000,0.3,5,2,"KAF",0.516113321829563,0.542526665449322,106.468543077655
1000,0.3,5,2,"RMEA",0.0110877721610704,0.16552428699599,41.1594563249062
1000,0.3,5,2,"NNI",0.00753483675549605,0.196879007764461,42.153309940902
1000,0.3,5,3,"NN",0.02838008479612,0.254427259935846,129.720672532199
1000,0.3,5,3,"EWMA",0.0358178911946783,0.219311127656458,99.8246622168747
1000,0.3,5,3,"LI",0.0387963194164344,0.242153116692829,114.368499052686
1000,0.3,5,3,"KAF",0.454520729769781,0.487988400125927,99.7677523135393
1000,0.3,5,3,"RMEA",0.00366547622979795,0.181002368975986,101.062792630151
1000,0.3,5,3,"NNI",0.11925431271435,0.262170620275942,146.175886018543
1000,0.3,5,4,"NN",0.0488332663374613,0.232895933848535,49.8220773570887
1000,0.3,5,4,"EWMA",0.0393165295815729,0.205823644139978,48.0644163832363
1000,0.3,5,4,"LI",0.0320253178070996,0.208823543765406,47.4767865390837
1000,0.3,5,4,"KAF",0.508605258397177,0.533256802141275,95.7700124929944
1000,0.3,5,4,"RMEA",0.015276241558919,0.158828962016353,36.2400726783967
1000,0.3,5,4,"NNI",0.00886901713983585,0.16730318740753,36.8890025491953
1000,0.3,5,5,"NN",0.0226304350048622,0.212944949658299,46.9195934771535
1000,0.3,5,5,"EWMA",0.00884216474373647,0.186970741446794,39.8813551149172
1000,0.3,5,5,"LI",0.0152278232494836,0.19794375592763,41.6811345730236
1000,0.3,5,5,"KAF",0.444815308667867,0.474302698955575,89.5353397105944
1000,0.3,5,5,"RMEA",0.00717032390558969,0.161031647563769,38.0235833612503
1000,0.3,5,5,"NNI",0.000487372277247805,0.18327935299146,39.7335871559034
1000,0.3,5,6,"NN",0.00845250557328802,0.23670004408711,45.3750856956112
1000,0.3,5,6,"EWMA",0.0145984340957668,0.183598350728174,34.3100210928046
1000,0.3,5,6,"LI",0.00701592597495594,0.207239234509269,38.6218937066507
1000,0.3,5,6,"KAF",0.533315145031799,0.554564922753861,100
1000,0.3,5,6,"RMEA",0.00913535330367901,0.152317642801778,29.8574889122024
1000,0.3,5,6,"NNI",0.118977551657767,0.237487567695519,48.8846873714076
1000,0.3,5,7,"NN",0.000253804262454658,0.207258894823822,39.1815479698891
1000,0.3,5,7,"EWMA",0.0180349500789016,0.186937548229835,36.8459446791917
1000,0.3,5,7,"LI",0.0157517915437246,0.189100725706175,37.4235001316651
1000,0.3,5,7,"KAF",0.522597856234972,0.547961751386459,103.069248930622
1000,0.3,5,7,"RMEA",0.00301365959166524,0.156986129476668,30.3643603576108
1000,0.3,5,7,"NNI",0.120212839850724,0.219889967288432,47.6418816085697
1000,0.3,5,8,"NN",0.0167341201828229,0.224294500273812,51.2277932563138
1000,0.3,5,8,"EWMA",0.0018314299776555,0.196808307126734,46.5540892255152
1000,0.3,5,8,"LI",0.0151883074793616,0.2091124657011,49.4762156288939
1000,0.3,5,8,"KAF",0.480931122554848,0.508809613341077,100
1000,0.3,5,8,"RMEA",0.00996412087551392,0.166408418330477,39.1655821044986
1000,0.3,5,8,"NNI",0.081105306661616,0.213863669702232,55.5760942327827
1000,0.3,5,9,"NN",0.00481904368041909,0.220503997996636,43.2271440963165
1000,0.3,5,9,"EWMA",0.0070722862965636,0.182531281725402,36.1165391086857
1000,0.3,5,9,"LI",0.00807170977769098,0.211528945562391,40.9968788165934
1000,0.3,5,9,"KAF",0.45391933917524,0.482895170669423,88.540028055432
1000,0.3,5,9,"RMEA",0.00239374886120301,0.155526521496285,32.0509406641529
1000,0.3,5,9,"NNI",0.0404929639930822,0.21052643286555,43.1246863398979
1000,0.3,5,10,"NN",0.0461425308328531,0.230905022882519,45.8501083987336
1000,0.3,5,10,"EWMA",0.0147462270763165,0.185988717062842,37.1936179352031
1000,0.3,5,10,"LI",0.0270483728545722,0.201440247812852,40.8878777674725
1000,0.3,5,10,"KAF",0.517890819074786,0.540536702781972,105.350993835054
1000,0.3,5,10,"RMEA",0.0175262449009377,0.153477393589541,32.6539053343327
1000,0.3,5,10,"NNI",0.0221305840132035,0.190699617729188,38.4571735223811
1000,0.3,10,1,"NN",0.0244084316709249,0.242657915341418,52.5456598318301
1000,0.3,10,1,"EWMA",0.0145556040894136,0.198722771590733,44.404500863709
1000,0.3,10,1,"LI",0.0170801775718791,0.202264834129232,44.8148429748835
1000,0.3,10,1,"KAF",0.571046275276515,0.598887228791884,121.40023274708
1000,0.3,10,1,"RMEA",0.00404061761296956,0.152584639611107,36.4241701587671
1000,0.3,10,1,"NNI",0.000162438243413378,0.178860514839482,41.1380259230343
1000,0.3,10,2,"NN",0.0124929425614816,0.191494975308789,37.5403863261448
1000,0.3,10,2,"EWMA",0.0115712856917209,0.172801190396942,33.7959606442542
1000,0.3,10,2,"LI",0.00521537482362855,0.181895878045637,35.6258923898144
1000,0.3,10,2,"KAF",0.506511067536965,0.529533245823056,100.040065373089
1000,0.3,10,2,"RMEA",0.0167651291174498,0.155354428134775,31.033545951117
1000,0.3,10,2,"NNI",0.00614245067318472,0.153857874043272,31.3416739049325
1000,0.3,10,3,"NN",0.00338516980511208,0.226470169025511,41.4165630230404
1000,0.3,10,3,"EWMA",0.0232891716000552,0.206285864101905,38.1152989028438
1000,0.3,10,3,"LI",0.0128985587472229,0.208094371941893,38.3426946703741
1000,0.3,10,3,"KAF",0.507252197009035,0.535772864117382,95.3999209856358
1000,0.3,10,3,"RMEA",0.0176371615832902,0.170684331400341,33.1441711173999
1000,0.3,10,3,"NNI",0.0308053158993357,0.194177011831052,38.2815109221554
1000,0.3,10,4,"NN",0.000886514731677413,0.220974462336089,48.7800024258048
1000,0.3,10,4,"EWMA",0.00281644847798121,0.188896668144778,41.9307228164974
1000,0.3,10,4,"LI",0.00344736164264753,0.217524169798887,47.942469551372
1000,0.3,10,4,"KAF",0.474970317351002,0.496891384599445,102.765297803087
1000,0.3,10,4,"RMEA",0.00674832418383806,0.145396365749763,32.3350685558704
1000,0.3,10,4,"NNI",0.143626099291163,0.265600178634264,63.8782620860981
1000,0.3,10,5,"NN",0.0205024860141857,0.216291337098813,49.6805790465499
1000,0.3,10,5,"EWMA",0.00982419837308726,0.181470672326885,43.2497971389243
1000,0.3,10,5,"LI",0.00873973100383257,0.197016548777035,45.695091167925
1000,0.3,10,5,"KAF",0.47353081719565,0.499864165387246,100
1000,0.3,10,5,"RMEA",0.0276045387511669,0.162464640965267,41.9093113923122
1000,0.3,10,5,"NNI",0.00945589535944104,0.179371803450695,42.8586263764654
1000,0.3,10,6,"NN",0.0375807542002922,0.20700985321237,46.9753111675882
1000,0.3,10,6,"EWMA",0.0193542208802585,0.1931608478148,43.0574069433526
1000,0.3,10,6,"LI",0.0305910064892858,0.19333455325091,45.280595574448
1000,0.3,10,6,"KAF",0.5999734235727,0.622266031379289,124.241904742017
1000,0.3,10,6,"RMEA",0.00340375450538527,0.15074094265514,37.2967961523762
1000,0.3,10,6,"NNI",0.180759033054929,0.261324181876073,66.7870819595488
1000,0.3,10,7,"NN",0.0169881554661371,0.190768996066774,36.7691021865464
1000,0.3,10,7,"EWMA",0.00354303059472882,0.170472821600203,33.5533929983576
1000,0.3,10,7,"LI",0.0112564734302775,0.171838045874541,33.5230932196911
1000,0.3,10,7,"KAF",0.543128407701356,0.562278716794452,100
1000,0.3,10,7,"RMEA",0.00385826539398325,0.145546467905118,29.8588898233712
1000,0.3,10,7,"NNI",0.00916852019776628,0.16397907904785,31.8973662807661
1000,0.3,10,8,"NN",0.0230195803343224,0.213684972575233,50.3106313827415
1000,0.3,10,8,"EWMA",0.0207224735764619,0.18536447616767,46.9282887930271
1000,0.3,10,8,"LI",0.0535818823207265,0.193100091223643,47.1707591346781
1000,0.3,10,8,"KAF",0.575591815801448,0.604525426047565,129.988540819654
1000,0.3,10,8,"RMEA",0.00629011273146034,0.153859404866139,41.0527467061065
1000,0.3,10,8,"NNI",0.182335469660711,0.261641826385989,78.5355354328382
1000,0.3,10,9,"NN",0.00189074170255021,0.250288565894334,50.4915697247453
1000,0.3,10,9,"EWMA",0.00483387777149145,0.199881197296858,39.8865337165791
1000,0.3,10,9,"LI",0.0138625440974059,0.21989206913116,44.9651092059187
1000,0.3,10,9,"KAF",0.506609494331147,0.532707312426337,104.729205131862
1000,0.3,10,9,"RMEA",0.00899792015974139,0.166479059414979,35.4320759956241
1000,0.3,10,9,"NNI",0.0228279105680973,0.211401604625762,43.6973565765448
1000,0.3,10,10,"NN",0.0275081256846181,0.189991800452976,45.8807481657283
1000,0.3,10,10,"EWMA",0.0175566385032584,0.189704778810229,46.3160803150618
1000,0.3,10,10,"LI",0.0162690021818844,0.183886695157982,44.5703973435188
1000,0.3,10,10,"KAF",0.40566253903628,0.432623324865393,93.8830243283137
1000,0.3,10,10,"RMEA",0.00101720484253463,0.145909162836637,39.2581651885842
1000,0.3,10,10,"NNI",0.000202616770344426,0.169810754538931,42.372802473965
1000,0.3,25,1,"NN",0.0309205559377994,0.189816680332624,38.3226189096981
1000,0.3,25,1,"EWMA",0.00262046773413689,0.188182136317361,37.0695065274051
1000,0.3,25,1,"LI",0.00172738523810564,0.189984851848946,37.0181886468493
1000,0.3,25,1,"KAF",0.555527197795066,0.589187385024249,107.461133717513
1000,0.3,25,1,"RMEA",0.000803933322895086,0.159459947204806,32.059167135789
1000,0.3,25,1,"NNI",0.00782047965330203,0.180308351893924,34.5125588450421
1000,0.3,25,2,"NN",0.0334570217154374,0.221609434002414,5520.27025091638
1000,0.3,25,2,"EWMA",0.0440972432862408,0.2186643560671,3584.14961513407
1000,0.3,25,2,"LI",0.0554444646685004,0.209757113808022,4072.68992851245
1000,0.3,25,2,"KAF",0.517747766003854,0.548850624374623,465.423129955773
1000,0.3,25,2,"RMEA",0.00753925258642355,0.157292352476396,3280.2485200361
1000,0.3,25,2,"NNI",0.0206660484055014,0.184341093491113,4059.86276854034
1000,0.3,25,3,"NN",0.0339576674425335,0.211334919302456,48.865750133514
1000,0.3,25,3,"EWMA",0.0101108050260532,0.198712738937801,45.9403593052143
1000,0.3,25,3,"LI",0.0358677269746221,0.189046951988883,45.3057244655633
1000,0.3,25,3,"KAF",0.588469068116783,0.629859474529989,129.118001779958
1000,0.3,25,3,"RMEA",0.000897544053738452,0.160903843170529,36.3139704333416
1000,0.3,25,3,"NNI",0.0643646861437556,0.189397048539865,46.5340609062583
1000,0.3,25,4,"NN",0.0395935813111054,0.213863830066718,45.6022877005539
1000,0.3,25,4,"EWMA",0.0500883756771451,0.210362521058337,44.7973124243485
1000,0.3,25,4,"LI",0.0502637585262462,0.223772989501576,47.7774328304124
1000,0.3,25,4,"KAF",0.499918118434936,0.524893213536778,99.117669732608
1000,0.3,25,4,"RMEA",0.0164545447633461,0.161184919164564,38.628891880826
1000,0.3,25,4,"NNI",0.0324309778016231,0.203259599613958,44.6794249496147
1000,0.3,25,5,"NN",0.0327930687728368,0.221417201001041,35.3808147296717
1000,0.3,25,5,"EWMA",0.000296447213903476,0.174616079749024,28.3883052815522
1000,0.3,25,5,"LI",0.0199887916827467,0.18065256198851,29.8545003894403
1000,0.3,25,5,"KAF",0.615144064997125,0.63760553737975,114.72274089818
1000,0.3,25,5,"RMEA",0.00843599401104497,0.141058556541398,23.4134335950018
1000,0.3,25,5,"NNI",0.0332313996294241,0.171828326858612,26.7343552671393
1000,0.3,25,6,"NN",0.0961412996876321,0.319737130503609,68.6367323581284
1000,0.3,25,6,"EWMA",0.0755362751866197,0.253027476991932,53.6942580723213
1000,0.3,25,6,"LI",0.102213646818224,0.300310596369177,60.8487905644627
1000,0.3,25,6,"KAF",0.486721289314592,0.517163163683787,103.16447354305
1000,0.3,25,6,"RMEA",0.000929631607818184,0.175607467563477,46.052693822838
1000,0.3,25,6,"NNI",0.00734946081904203,0.244729916280665,57.1471873521135
1000,0.3,25,7,"NN",0.058916934289565,0.207822627168064,40.8540462755361
1000,0.3,25,7,"EWMA",0.0410792952798902,0.207422624232867,40.2133038509091
1000,0.3,25,7,"LI",0.0679000763870966,0.202559615036479,38.1596913696964
1000,0.3,25,7,"KAF",0.518225032141321,0.559386603118803,98.5449636957739
1000,0.3,25,7,"RMEA",0.020881679794297,0.168950353462231,35.3075159248833
1000,0.3,25,7,"NNI",0.0738587335602175,0.196182937977579,36.5270201083241
1000,0.3,25,8,"NN",0.0146384692558011,0.155240402523362,30.2401678767639
1000,0.3,25,8,"EWMA",0.000613321895416834,0.156933704494398,29.6952614661503
1000,0.3,25,8,"LI",0.0103529022343737,0.16002031795323,29.0353468624386
1000,0.3,25,8,"KAF",0.473505153764692,0.489455254250933,100.853012420406
1000,0.3,25,8,"RMEA",0.00255653069563432,0.121862580225681,24.1152116929763
1000,0.3,25,8,"NNI",0.00251522024737955,0.140819760808205,26.7199367829634
1000,0.3,25,9,"NN",0.08133664060285,0.212213058747676,29.9041244001127
1000,0.3,25,9,"EWMA",0.0103665279742419,0.176944474625091,27.6501385501322
1000,0.3,25,9,"LI",0.0164130218958025,0.197908521386496,30.5628774843615
1000,0.3,25,9,"KAF",0.585901966123752,0.604820791111552,100.189354071552
1000,0.3,25,9,"RMEA",0.0275862748967429,0.1501895360303,25.2508304422683
1000,0.3,25,9,"NNI",0.0763067340936599,0.204012084991934,29.4809721086178
1000,0.3,25,10,"NN",0.0432778851334358,0.212028496123253,52.1760501463015
1000,0.3,25,10,"EWMA",0.0505164710030367,0.210723676382263,60.0816854620328
