"N","P","G","Iteration","Method","max_iter","K","n_series","random","method","Modulus","Argument","MAE","RMSE","MAPE"
1000,0.3,10,4,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.065383871567205,0.172880036340808,51.5372328164255
1000,0.3,10,4,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.073419765047188,0.181127100008942,53.0486236277213
1000,0.3,10,4,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0640335854778244,0.171930932412004,51.5877541657351
1000,0.3,10,4,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0683238487769717,0.172599965818614,52.0524127485221
1000,0.3,10,4,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.061096171151554,0.171648888874125,51.1760274146652
1000,0.3,10,4,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.0679768295158499,0.173076707227084,52.1541105336833
1000,0.3,10,4,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0670624328443958,0.171822689392199,52.0439399555343
1000,0.3,10,4,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0612989595680986,0.171295435947304,51.0710268156549
1000,0.3,10,4,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0640684526830469,0.171210841390187,51.2850164662231
1000,0.3,10,4,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0727839928636505,0.180517245458317,54.0975401245831
1000,0.3,10,4,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.07338715207771,0.1896214185012,53.4472929761518
1000,0.3,10,4,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0634551073679878,0.1740076262125,51.9553825580203
1000,0.3,10,4,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0661297572820936,0.174887336641209,52.5373867988978
1000,0.3,10,4,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.0720782595147246,0.182782068746454,54.1414636623636
1000,0.3,10,4,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0657633880883012,0.173090359245045,52.1131877169306
1000,0.3,10,4,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.081018713683839,0.180343960672688,55.181095412438
1000,0.3,10,4,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0911550839771384,0.188661032055714,57.3727155919785
1000,0.3,10,4,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0652497792034898,0.172943080760327,51.8736669539437
1000,0.3,10,4,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0656839815447285,0.172786403329407,51.8306614289939
1000,0.3,10,4,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0767756988197122,0.178552997309479,53.9364305374895
1000,0.3,10,5,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0121706194290494,0.174202010073063,37.1017220062601
1000,0.3,10,5,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0156983701446628,0.161770300233409,34.0362364715751
1000,0.3,10,5,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.00750265637447683,0.228635975698898,44.1587099247485
1000,0.3,10,5,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.00822725180377316,0.162011330659628,34.0169749571487
1000,0.3,10,5,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0244404212518508,0.192283109204031,39.1843771835149
1000,0.3,10,5,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0208451962330913,0.169633865558378,35.4325740141284
1000,0.3,10,5,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0167929206777588,0.15896976911843,34.5387067443398
1000,0.3,10,5,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.00385877016971262,0.159011601688351,32.1697498467388
1000,0.3,10,5,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.000823400549940743,0.254913997084997,48.9846510886526
1000,0.3,10,5,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0195002188469991,0.241325643694702,47.2169412632576
1000,0.3,10,5,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.00561773150453718,0.149978789425568,31.9147922070387
1000,0.3,10,5,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.0355906788320367,0.327878258586568,65.1440778296501
1000,0.3,10,5,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.00766896451602133,0.146983133491642,32.1663894620053
1000,0.3,10,5,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.00686864184925707,0.150396902047987,32.7267906733939
1000,0.3,10,5,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0192051619747256,0.15863987640053,33.4021832426885
1000,0.3,10,5,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.00672587132543079,0.146362922562281,32.0069236594574
1000,0.3,10,5,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.00790738438655686,0.14645687968711,31.928109999952
1000,0.3,10,5,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.000553902736204383,0.149693148790478,32.0283056482666
1000,0.3,10,5,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.00773797107229384,0.146001472713078,32.0407322919854
1000,0.3,10,5,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.00598891855964812,0.14860289092275,32.290836036905
1000,0.3,10,5,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.00966724564919623,0.153568549822662,33.2778132736789
1000,0.3,10,5,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.00691925071567051,0.146841277111923,32.1877725337575
1000,0.3,10,5,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.00657134979655099,0.146366541974915,32.0232948747007
1000,0.3,10,5,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.00869276175985487,0.145974665183477,31.7816024903616
1000,0.3,10,5,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0163134704837178,0.164620863751135,35.393350356877
1000,0.3,10,5,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.00388374882777285,0.189212707019958,37.7217407632525
1000,0.3,10,5,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0188874685624217,0.200386884960955,40.641409638786
1000,0.3,10,5,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0209843934385951,0.153990620892011,34.2409703717892
1000,0.3,10,5,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0132739549238458,0.16005995904704,34.2527619260815
1000,0.3,10,5,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0189554658913588,0.191895029838886,38.6619127755438
1000,0.3,10,5,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0116049918998257,0.160281414358044,34.0101987718844
1000,0.3,10,5,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.00153794850746544,0.175396390833579,35.4251100337033
1000,0.3,10,5,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0244004406500831,0.16144106433905,35.1059467854614
1000,0.3,10,5,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.0169524862894391,0.156507981350834,34.6810185193542
1000,0.3,10,5,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0234914737488851,0.309202595726818,60.8276452400732
1000,0.3,10,5,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0119453522248591,0.307506659385822,61.0748639559195
1000,0.3,10,5,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.00831063008397571,0.147999150174008,32.4729602072196
1000,0.3,10,5,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.009862062802809,0.15344513448391,33.3708072374761
1000,0.3,10,5,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0146112223971859,0.160614543865418,34.2088348526607
1000,0.3,10,5,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.00798669742633653,0.148376385366148,32.2303891568652
1000,0.3,10,5,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.00698758182018749,0.148990322084968,32.6680576922958
1000,0.3,10,5,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.00734155885467681,0.151764860102015,32.8918904063804
1000,0.3,10,5,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.00795207181066028,0.148056953708484,32.3991216939443
1000,0.3,10,5,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.00674295517692717,0.149458401809046,32.687225007456
1000,0.3,10,5,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0185349442113415,0.156150181205551,34.0953542533495
1000,0.3,10,5,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.00888166078815611,0.147402593814758,32.3707088305262
1000,0.3,10,5,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.006570386935172,0.148366417858308,32.5132840893039
1000,0.3,10,5,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0119814023146009,0.15043000076437,33.0391469903209
1000,0.3,20,1,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0471306308343213,0.223875707915289,36.9694628800249
1000,0.3,20,1,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0656161498858732,0.234094728179694,36.6899240609025
1000,0.3,20,1,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0291323653083743,0.246122856833069,40.9285882490407
1000,0.3,20,1,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0181881233090363,0.197963879278472,32.9102731321893
1000,0.3,20,1,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0360502543955248,0.263047663372636,42.9313355881219
1000,0.3,20,1,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0569178019684257,0.243243161333707,38.5055306398461
1000,0.3,20,1,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.053496106659045,0.29313515308916,50.3146575315972
1000,0.3,20,1,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0251252075301311,0.330941768868448,57.0324567523457
1000,0.3,20,1,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0415457987064324,0.314889835227393,52.4124083912776
1000,0.3,20,1,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0663677906228057,0.333346726404133,56.858856893901
1000,0.3,20,1,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0608695346123677,0.30968447245041,51.7519491244012
1000,0.3,20,1,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.046726357032776,0.318282269937264,52.7776386595901
1000,0.3,20,1,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.046083193611026,0.150481736940871,24.287977050289
1000,0.3,20,1,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0422016716459594,0.156661992829006,25.0715245830168
1000,0.3,20,1,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0502075553048851,0.170715023441266,26.7537651995421
1000,0.3,20,1,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0452333504864774,0.150502197876643,24.2486234107571
1000,0.3,20,1,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0446045982350113,0.149834282012092,24.0491284454634
1000,0.3,20,1,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0451856534937225,0.15516124379878,24.6568162047528
1000,0.3,20,1,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0476058111478092,0.149341620744363,23.825750215706
1000,0.3,20,1,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0542610084165336,0.151615942868952,23.6828690703054
1000,0.3,20,1,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0605344307590725,0.160869872372398,24.8651381406618
1000,0.3,20,1,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0481192030240299,0.149220928428601,23.7908457951304
1000,0.3,20,1,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0483972811708055,0.149506679926016,23.798369715353
1000,0.3,20,1,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.050984160579165,0.151673268359316,24.0192425555173
1000,0.3,20,1,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.051449690472007,0.244545764475037,40.6815215274757
1000,0.3,20,1,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.03655467318214,0.29618527782225,49.9850427795284
1000,0.3,20,1,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0416309126512907,0.258647148457912,41.8353912219264
1000,0.3,20,1,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0225231613426608,0.210180370390607,34.9012697518997
1000,0.3,20,1,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0393214166868927,0.26763367847485,43.90176506005
1000,0.3,20,1,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0411162265964301,0.273574669899979,44.8539781269223
1000,0.3,20,1,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.0410014598430893,0.27977342620801,47.8802536125809
1000,0.3,20,1,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0316907335332733,0.346078334891319,60.1809860433031
1000,0.3,20,1,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0355790628479621,0.323777156498383,55.2633028765266
1000,0.3,20,1,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.05979687025328,0.299314988129263,50.8161151210307
1000,0.3,20,1,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0300273848299386,0.349485038227302,61.0307602500385
1000,0.3,20,1,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0232732013428412,0.341857319222884,60.8834847414524
1000,0.3,20,1,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0473119605689448,0.15036690599946,24.0928396206198
1000,0.3,20,1,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.047160930172523,0.157642755258836,25.5378929353864
1000,0.3,20,1,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0470681785354219,0.174651123161329,27.9052321833541
1000,0.3,20,1,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.046004923662464,0.149738576599639,23.6670911925055
1000,0.3,20,1,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0482382490445377,0.150791706495479,24.0145328950604
1000,0.3,20,1,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.0466603967854581,0.15640646954435,24.5401844465343
1000,0.3,20,1,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0478026630847853,0.149536592553374,23.7312018565566
1000,0.3,20,1,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0550643819182318,0.157329299377503,24.72202509416
1000,0.3,20,1,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.0662113214223784,0.163687936972367,24.9360261117492
1000,0.3,20,1,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0477633999714456,0.149036323228399,23.7334397974962
1000,0.3,20,1,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0479122879434826,0.149410409564865,23.9096458608069
1000,0.3,20,1,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0616836561430694,0.156098895861326,24.487272828094
1000,0.3,20,2,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.073923647027962,0.196142135408907,28.0469364006135
1000,0.3,20,2,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0569354977749314,0.212272248437272,30.1567021266258
1000,0.3,20,2,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.0507231335433847,0.200881671655495,28.9504806314347
1000,0.3,20,2,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0672032202176776,0.204298102961575,30.1938544951548
1000,0.3,20,2,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0518263031677679,0.21119803833982,29.5501601766759
1000,0.3,20,2,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.0435696767492867,0.191903107723788,27.9567962117137
1000,0.3,20,2,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0834716520631091,0.319115249246837,50.8238879867162
1000,0.3,20,2,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0761484570786383,0.316700158124288,49.3507432470783
1000,0.3,20,2,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0894789234227216,0.27744343336346,41.4055763753598
1000,0.3,20,2,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.12576824437169,0.381759992021905,62.9784223932756
1000,0.3,20,2,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0739246493528313,0.28137452333643,42.889558162097
1000,0.3,20,2,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.111672422898812,0.333709325308528,52.5027795694341
1000,0.3,20,2,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.081344341858479,0.159549397724539,22.5029347368287
1000,0.3,20,2,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.082164586409184,0.164721749533389,23.2947296323183
1000,0.3,20,2,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.082492850725107,0.164762541310908,22.6561071554722
1000,0.3,20,2,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0797917046688523,0.159818597186318,22.6360059759478
1000,0.3,20,2,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0764020196042981,0.159048943100271,22.3977498115658
1000,0.3,20,2,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0873697730345057,0.166812780622525,22.88981754433
1000,0.3,20,2,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0823323420288688,0.161501697366391,22.7161672172745
1000,0.3,20,2,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0855441298050211,0.161897148069869,22.7346176561476
1000,0.3,20,2,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.100869664206358,0.173374645779577,24.3071244957702
1000,0.3,20,2,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0793193389577196,0.158915263447305,22.4687269919148
1000,0.3,20,2,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0823274737877176,0.160510916183122,22.6095934933526
1000,0.3,20,2,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0839961145026014,0.164518616357759,23.5983237155493
1000,0.3,20,2,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0821035342643684,0.213690296271211,31.3058559896841
1000,0.3,20,2,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.055516381853449,0.203247799969537,29.3091537417633
1000,0.3,20,2,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0467017121568348,0.204112084953003,29.2837250483359
1000,0.3,20,2,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0731822973084972,0.202036627818915,29.3224597809328
1000,0.3,20,2,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0687054214830226,0.204350952097864,29.5966821619785
1000,0.3,20,2,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0448175310255365,0.211214717632493,30.6985425979531
1000,0.3,20,2,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.108745707284165,0.359307070560034,59.1809419455976
1000,0.3,20,2,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.135653305254507,0.377663006582349,60.8136640669664
1000,0.3,20,2,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0810745912056442,0.306646437720465,46.8950785364775
1000,0.3,20,2,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.106103931930043,0.337972133151558,53.9730217534167
1000,0.3,20,2,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0952038047449068,0.326553580561597,51.3135714475599
1000,0.3,20,2,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0927585458702123,0.321641688324639,49.6640751398002
1000,0.3,20,2,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0822248936139073,0.162598033543988,22.722819871163
1000,0.3,20,2,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0809318087739275,0.165807459789809,23.6310381091967
1000,0.3,20,2,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0830568717313336,0.175642712899579,25.2922270481487
1000,0.3,20,2,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0820156273685422,0.163253197544807,22.9660423211113
1000,0.3,20,2,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0799184392633563,0.162080063677231,22.9748802121057
1000,0.3,20,2,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.0778877408050027,0.168314463416097,23.9728074056894
1000,0.3,20,2,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0807094010514544,0.159405949116545,22.4421075229456
1000,0.3,20,2,"NNI",25,5,60,"FALSE","all",0.05,0.523598775598299,0.0911553151590155,0.169583327442546,23.9112621412719
1000,0.3,20,2,"NNI",25,5,100,"FALSE","all",0.05,0.523598775598299,0.106445023213081,0.181357018813359,24.333139756587
1000,0.3,20,2,"NNI",25,10,10,"FALSE","all",0.05,0.523598775598299,0.0812248208763725,0.160266797583018,22.7804516784936
1000,0.3,20,2,"NNI",25,10,30,"FALSE","all",0.05,0.523598775598299,0.0812502808573371,0.161402707638198,22.8805318874652
1000,0.3,20,2,"NNI",25,10,50,"FALSE","all",0.05,0.523598775598299,0.0941671679062174,0.171673517423146,23.808352044818
1000,0.3,20,3,"NNI",10,5,20,"TRUE","noise",0.05,0.523598775598299,0.0337011986328845,0.203173954161994,34.8060195622629
1000,0.3,20,3,"NNI",10,5,60,"TRUE","noise",0.05,0.523598775598299,0.0149756627819125,0.222684001366609,37.7927941838922
1000,0.3,20,3,"NNI",10,5,100,"TRUE","noise",0.05,0.523598775598299,0.00605338715550149,0.200271947026982,34.2106793386103
1000,0.3,20,3,"NNI",10,10,10,"TRUE","noise",0.05,0.523598775598299,0.0200664285002832,0.190572857640258,32.3066405817035
1000,0.3,20,3,"NNI",10,10,30,"TRUE","noise",0.05,0.523598775598299,0.0122651864120051,0.181537150813981,31.4347728951323
1000,0.3,20,3,"NNI",10,10,50,"TRUE","noise",0.05,0.523598775598299,0.017899988082914,0.227899609259156,37.9384298311749
1000,0.3,20,3,"NNI",25,5,20,"TRUE","noise",0.05,0.523598775598299,0.0974181629343514,0.340881781414337,59.5746874789564
1000,0.3,20,3,"NNI",25,5,60,"TRUE","noise",0.05,0.523598775598299,0.0462625419814074,0.284103937492715,48.5105086653765
1000,0.3,20,3,"NNI",25,5,100,"TRUE","noise",0.05,0.523598775598299,0.0471272730763937,0.258937814320184,43.809193616428
1000,0.3,20,3,"NNI",25,10,10,"TRUE","noise",0.05,0.523598775598299,0.0741360298223728,0.298741557046568,51.543960736106
1000,0.3,20,3,"NNI",25,10,30,"TRUE","noise",0.05,0.523598775598299,0.0569430499428197,0.26406315986755,43.6219554368288
1000,0.3,20,3,"NNI",25,10,50,"TRUE","noise",0.05,0.523598775598299,0.0727504996797626,0.294790287800294,49.5771569015427
1000,0.3,20,3,"NNI",10,5,20,"FALSE","noise",0.05,0.523598775598299,0.0497840124695186,0.167682506298267,27.4266011988589
1000,0.3,20,3,"NNI",10,5,60,"FALSE","noise",0.05,0.523598775598299,0.0425386590141738,0.165778794648505,27.2375786424931
1000,0.3,20,3,"NNI",10,5,100,"FALSE","noise",0.05,0.523598775598299,0.0385304647563581,0.169826526723473,27.994502035625
1000,0.3,20,3,"NNI",10,10,10,"FALSE","noise",0.05,0.523598775598299,0.0505222120611553,0.164868685485225,26.9115901843188
1000,0.3,20,3,"NNI",10,10,30,"FALSE","noise",0.05,0.523598775598299,0.0486242389409427,0.165482111906438,27.1872523963479
1000,0.3,20,3,"NNI",10,10,50,"FALSE","noise",0.05,0.523598775598299,0.0467576753376608,0.169160461373178,28.1571901191107
1000,0.3,20,3,"NNI",25,5,20,"FALSE","noise",0.05,0.523598775598299,0.0526775817919457,0.164105380090416,26.6278749380737
1000,0.3,20,3,"NNI",25,5,60,"FALSE","noise",0.05,0.523598775598299,0.0574055928695882,0.167767013181821,26.5373873797279
1000,0.3,20,3,"NNI",25,5,100,"FALSE","noise",0.05,0.523598775598299,0.0674098488438809,0.177789007244423,28.4701197577768
1000,0.3,20,3,"NNI",25,10,10,"FALSE","noise",0.05,0.523598775598299,0.0523453218031609,0.166081849743224,26.9957359870592
1000,0.3,20,3,"NNI",25,10,30,"FALSE","noise",0.05,0.523598775598299,0.0537095019786243,0.165275430662973,26.8545001401859
1000,0.3,20,3,"NNI",25,10,50,"FALSE","noise",0.05,0.523598775598299,0.0566647544253552,0.168565478460532,27.239034462121
1000,0.3,20,3,"NNI",10,5,20,"TRUE","all",0.05,0.523598775598299,0.0619265023417706,0.246649916858294,41.7540262407074
1000,0.3,20,3,"NNI",10,5,60,"TRUE","all",0.05,0.523598775598299,0.0253724266281907,0.218879674043647,36.6996210097278
1000,0.3,20,3,"NNI",10,5,100,"TRUE","all",0.05,0.523598775598299,0.0179986594434762,0.226495377179336,38.9792157157332
1000,0.3,20,3,"NNI",10,10,10,"TRUE","all",0.05,0.523598775598299,0.0407236383958344,0.198636678682561,32.5463853213548
1000,0.3,20,3,"NNI",10,10,30,"TRUE","all",0.05,0.523598775598299,0.0495077151076182,0.223908561263363,37.2860219111515
1000,0.3,20,3,"NNI",10,10,50,"TRUE","all",0.05,0.523598775598299,0.0302663685577546,0.232160598959187,39.4563993685544
1000,0.3,20,3,"NNI",25,5,20,"TRUE","all",0.05,0.523598775598299,0.106845610984036,0.357231634063255,62.7632438752761
1000,0.3,20,3,"NNI",25,5,60,"TRUE","all",0.05,0.523598775598299,0.0938812850718632,0.337475258319791,59.7045238052549
1000,0.3,20,3,"NNI",25,5,100,"TRUE","all",0.05,0.523598775598299,0.0690029111428742,0.345887419277013,60.2931655881174
1000,0.3,20,3,"NNI",25,10,10,"TRUE","all",0.05,0.523598775598299,0.10932480802169,0.374615105660496,66.372675394346
1000,0.3,20,3,"NNI",25,10,30,"TRUE","all",0.05,0.523598775598299,0.0929453608037218,0.354862375714095,62.0582416031187
1000,0.3,20,3,"NNI",25,10,50,"TRUE","all",0.05,0.523598775598299,0.0908634088502511,0.344483196765944,60.4651710400987
1000,0.3,20,3,"NNI",10,5,20,"FALSE","all",0.05,0.523598775598299,0.0477501031586214,0.167861404037297,27.541140097605
1000,0.3,20,3,"NNI",10,5,60,"FALSE","all",0.05,0.523598775598299,0.0527134532460257,0.175289807461514,28.691724920975
1000,0.3,20,3,"NNI",10,5,100,"FALSE","all",0.05,0.523598775598299,0.0416640144019012,0.188259930556072,31.6305243670428
1000,0.3,20,3,"NNI",10,10,10,"FALSE","all",0.05,0.523598775598299,0.0505691159296716,0.16667266188292,27.2565465474807
1000,0.3,20,3,"NNI",10,10,30,"FALSE","all",0.05,0.523598775598299,0.0524038810659135,0.170260855027828,27.7284515007428
1000,0.3,20,3,"NNI",10,10,50,"FALSE","all",0.05,0.523598775598299,0.052104891213644,0.171165456274743,27.3424164307158
1000,0.3,20,3,"NNI",25,5,20,"FALSE","all",0.05,0.523598775598299,0.0519237609355335,0.165891504818473,26.895107620203
